,company_name,job_summary,job_title,City,State
653,Fives,"Internet of Things (IoT) frameworks and sensor data acquisition. Exposure to data transport technologies a plus (DDS, RabbitMQ, AMQP, MQTT, Kafka, etc).",Software Development Engineer - C#/.NET,Seattle, WA
654,Invitae,"We are a cross-functional team of test tools and framework engineers, scientific domain experts, and dedicated, curious manual/automation engineers.",Software QA Engineer,Seattle, WA
655,Postmates,"As an experienced software engineer, you will be responsible for all aspects of product development. Top notch coding skills in Python/Go/Java/C++ coupled with…",Software Engineer: Backend (Customer Service Technology),Bellevue, WA
656,The Climate Corporation,"The Data and Analytics team is focused on creating competitive advantage for The Climate Corporation and our customers through novel data infrastructure,…",Data Scientist - Deep Learning,Seattle, WA
657,Facebook,"As a member of the team, you will work alongside experienced Backbone, Data Center, Production Engineers (Network) on a large-scale global network.","Network Engineer, Intern",Seattle, WA
658,Flatiron,"As a Field Engineer, you will provide technical engineering information to insure construction work complies with all engineering standards, codes and contract…",Field Engineer - New College Graduate - Seattle Area,Seattle, WA
659,Accenture,"We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI. A great day for us?",Data Engineer Consultant,Seattle, WA
660,AeroTEC Inc,"Coordinate with suppliers to review technical data requirements and troubleshoot any issues with suppliers. The Aerospace Engineer, V&V position is responsible…","Aerospace Engineer, Verification & Validation",Seattle, WA
661,Oracle,"The initial rollout of the product strategy will be in place calendar year 2019 with production availability of Data Flow, Data Catalog, Data Integration and…",Software Engineer,Seattle, WA
662,"Amazon.com Services, Inc.","Partner with Business Analysts, Machine Learning/Research Scientists, Data Engineers, BI Engineers, and Software Development Engineers across Amazon to develop,…","Business Intelligence Engineer, Worldwide Capacity Planning",Seattle, WA
663,Blue Origin,Perform data mining for valued projects. Technical expertise in data visualization tools (e.g. You will work across the New Glenn program with teams of…,Systems Data Engineer - New Glenn,Kent, WA
664,Google,"Experience with Data Structures or Algorithms gathered from: You will also explore new approaches to automation, challenge the status-quo, and fundamentally…","Software Engineering Intern, BS, Summer 2020",Seattle, WA
665,"Amazon.com Services, Inc.","Amazon Legal is looking for an outstanding, analytical, and technically skilled Data Engineer to join our Legal Technology team.",Legal Data Engineer,Seattle, WA
666,Philips,"This is a key business along with the continuum of care, and has a broad product and services portfolio of data management solutions, advanced life support…",Product Security Engineer,Bothell, WA
667,Jobot,"Front End Engineer to join our team of engineers! Proficient in a broad range of front-end approaches and common UX patterns (e.g asynchronicity, data binding,…",Sr. Frontend Engineer Advisor - React Native/Startup/Wireframe/POC/Oversee + Strategize,Bellevue, WA
668,"Akvelon, Inc.","Analyze telemetry data to identify bottlenecks and issues in the product and solve them. Our client is an Amazing company in Redmond, WA looking for a Full…",Full Stack Developer - C#,Redmond, WA
669,Postmates,"As an experienced software engineer, you will be responsible for all aspects of product development. Top notch coding skills in Python/Go/Java/C++/C# coupled…","Software Engineer, Backend, Operations Technology",Bellevue, WA
670,Liberty Mutual Insurance,"Analyzing financial data and contractual obligations; Directs the claims and recovery efforts, both directly and through the assignment to outside consultants,…",Surety Claims Counsel,Seattle, WA
671,Zulily,Current experience and demonstrable track record of delivering applied machine learning or data science capabilities in consumer-facing applications.,"Principal Engineer, Data and Machine Learning",Seattle, WA
672,Celgene,Summarize experimental data and aid in analysis to draw conclusions. The Process Engineer will play a key role in ensuring successful manufacture of life-saving…,Process Engineer,Seattle, WA
673,Beyondsoft Consulting,"Production support, job scheduling/monitoring, ETL data quality, data freshness reporting. Loading from disparate data sets by leveraging various big data…",Sr. Data Engineer,Seattle, WA
674,"Amazon.com Services, Inc.","5+ years of relevant work experience in data science, business analytics, business intelligence (BI), or comparable experience in big data environments.",Business Intelligence Engineer - Amazon Business Finance,Seattle, WA
675,Marathon Petroleum Corporation,"Field walks jobs with engineers as required. Takes and follows direction from supervisor, engineers and/or project leads. Works in harmony with co-workers.",Design Coordinator - Mech/Piping,Anacortes, WA
676,LOCKHEED MARTIN CORPORATION,"Responsibilities as a Field Engineering Logistician will include receiving requisition information and delivering parts to end users, recovering turn-in parts…",Field Logistician - SWS Navigation,Silverdale, WA
677,Proprio,Efficient pipelines for batch processing of voluminous data sets. Knowledge of medical data modalities and formats for multi-model imaging and registration.,"Software Engineer (Computer Vision, Robotics)",Seattle, WA
678,"ExtraHop Networks, Inc.","Build tools to analyze system data, fix customer deployments, and patch active code. The ExtraHop platform is a novel approach to processing vast amounts of…",Sustaining Engineer,Seattle, WA
679,"Ekata, Inc.",Transform the way we process data. Our ideal Software Engineer Interns will: Find innovative ways to improve data accuracy and quality. On this team you will:,Software Engineer Intern,Seattle, WA
680,SAINT-GOBAIN,Compiles technical data and other background information to determine equipment performance specifications and established baselines.,Process Engineer,Seattle, WA
681,Stripe,"Translate technical regulatory requirements into risk-based, actionable unit-tests for engineers. Expertise in the security practices of the payment industry…","Program Manager, Data Security Audits",Seattle, WA
682,Motiv,"The group is composed of digital advisors, engineers, consultants and support professionals. Ability to pull and translate data from Power BI and reporting.",Sr. Licensing Analyst (2),Redmond, WA
683,NetMotion,"Plan, organize, and evaluate IT and electronic data operations. Industry-related management experience with a background as a Senior Network Engineer or Network…",IT Manager,Seattle, WA
684,"3S Network, Inc.",Prepare test results data and writes required engineering reports to ensure products compliance with requirements and test plans. CDMA/GSM/LTE (5G is a bonus).,Mobile QA Engineer (Field Test Engineer),Seattle, WA
685,TRANSPORTATION TECHNOLOGY CENTER INC,Experience in data analysis to determine RAM performance parameters. Must be capable of working independently as well as within a team of engineers.,Reliability Engineer - Communications & Train Control (C&TC),United States,
686,PACCAR Technical Center,The PACCAR Embedded Engineering Team is looking for a skilled engineer to develop rapid controls prototype software for PACCAR powertrain and vehicle management…,Embedded System Engineer - PACCAR Embedded Engineering,Mount Vernon, WA
687,Zillow Group,"Provide technical leadership to a strong team of applied scientists, machine learning engineers and software engineers. But, don't just take our word for it.","Senior Machine Learning Engineer, AI Personalization",Seattle, WA
688,Formidable,"Familiarity with standard design patterns, data structures, and algorithms. As a React Engineer at Formidable in our Seattle office, you will implement new…",Experienced React Engineer,Seattle, WA
689,Oshkosh Corporation,"Three (3) or more years of experience as a data architect, data or systems engineer, or other related discipline . Persons,"" as defined in these regulations.",Data Architect,United States,
690,"ExtraHop Networks, Inc.",Solid knowledge of data structures and algorithms. We've built a network monitoring appliance capable of processing 100 Gbps of data.,"Intern Software Engineer, UI",Seattle, WA
691,PSC Biotech,Calculation and interpretation of data for Equipment Validation Studies. Currently seeking Senior Validation Engineers with strong background in FDA GMP…,Senior Validation Engineer,Mountlake Terrace, WA
692,BD,"Prior Field Service Engineer experience. Properly maintain car stock inventory, test equipment, tools, and technical data. Perform other duties as assigned.",Field Service Engineer (Field Based Seattle WA),Seattle, WA
693,Deloitte,"Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…",Data Engineer- Python,Seattle, WA
694,3dprint.com,"Escalate support issues to other Digital and Application Engineer Team Members using defined procedures. Perform the evaluation, printing and post processing of…",Applications Engineer,Seattle, WA
695,"Amazon.com Services, Inc.","In cases where questions cannot be answered with available data, work with engineers to produce the required data. Depth and breadth in quantitative knowledge.","Data Scientist, Advertising",Seattle, WA
696,Outreach,3+ years experience in Data Science. Data is at the core of Outreach's strategy. The mission of the Data Science team is to accelerate the success of our…,Data Science Research Internship,Seattle, WA
697,Epic Games,"Identity includes challenges around authentication, authorization, account management, and data management. Epic Online is seeking a full stack engineer for the…",Full Stack Engineer - Identity/Social,Bellevue, WA
698,Zillow Group,"Design and build highly scalable, low-latency, fault-tolerant streaming data platform that empowers Data Scientists, Engineers to build real time data…",Principal Data Streaming Platform Engineer,Seattle, WA
699,Kiewit Corporation,"Assist Engineers to gather and prepare data for submittal or transmittal to the customer, vendors, subcontractors, governmental agencies, and internal use.",Field Engineer - Seattle,Seattle, WA
700,Dropbox,"Security Engineering- People trust Dropbox to keep their data secure, and at Dropbox we rely on our security engineers to make our products safe.",Software Engineer Internship,Seattle, WA
701,Georg Fischer LLC,"Market segments include microelectronics, life science, cooling, chemical processing, water treatment and data center. Skill sets and qualifications include:","Area Sales Manager, Marine",Seattle, WA
702,Premera Blue Cross,As a Software Development Engineer III on the IT Applications team you will be supporting the Customer Data Exchange team. And so are our employees.,Software Development Engineer III - Customer Data Exchange,Mountlake Terrace, WA
703,Philips,"This is a key business in the continuum of care, and has a broad product and services portfolio of data management solutions, advanced life support solutions,…",Senior Algorithm & Research Engineer,Bothell, WA
704,US Department of the Navy,"Current registration as an Engineer Intern (EI), Engineer in Training (EIT), or licensure as a Professional Engineer (PE) by any State, the District of Columbia…",SUPERVISORY NUCLEAR ENGINEER,Bremerton, WA
705,Zulily,The Data Warehouse/Machine Learning team is looking for a strong software engineer with big data experience to build a core set of our high-demand data services…,Software Development Engineer - Big Data,Seattle, WA
706,Facebook,"Partner with expert research scientists, mechanical engineers, electrical engineers and other brilliant software minds to build cutting-edge prototypes and…",FRL Software Engineer - Computational Displays,Redmond, WA
707,Microsoft,"Analyze real-world data to explore opportunities for modeling and self-supervision. The ideal candidate will collaborate with a team of top-notch scientists,…",Researcher,Redmond, WA
708,Jabil Circuit,"Word processing, inventory management, quality system, non-conforming product systems and data base management. We share common desires with these brands:",Quality Engineer,Seattle, WA
709,Microsoft,"Azure, ML, AI, big data. Leverage machine learning and big data to facilitate meeting the goals listed above. Identity engineering employees have deep technical…",Principal Engineer - Data Scientist,Redmond, WA
710,Battelle,Experience should include performing scientific data entry and data management. Record and verify accuracy of data from sample collections;,Field Ecologist I - NEON Program - Instrumentation - D16 - Washington,Vancouver, WA
711,Facebook,"Experience with real world system building and data collection, including design, coding (C++) and evaluation (C++/Python).","Software Engineer, Machine Perception Research",Redmond, WA
712,"Tyler Technologies, Inc.","Our cloud-based data platform, open data solutions, and performance management solutions help agencies improve performance, transparency, and public engagement.",Software Test Engineer,Seattle, WA
713,Uber,"We're focusing on building both the user-facing features and internal services that give our users choice around their data, build trust, advance data privacy,…",Full Stack Software Engineer - Privacy,Seattle, WA
714,Motus Recruiting and Staffing,"Data Exchange, Cleansing, Validation, Standardization. Software Development Engineer (Backend) to join our client’s team in Seattle, WA.",Sr. Software Development Engineer,Seattle, WA
715,LabKey,"5+ years experience in the software industry as a program manager, software developer or automation engineer, strongly prefer software development experience.",Technical Program Manager,Seattle, WA
716,Veterans NW Construction,"Army Corps of Engineer Construction Quality Management certification. Ability to read and interpret technical submittals including product information, shop…",Construction Project Engineer,Seattle, WA
717,Allstate,"Understanding of data structures, data modeling and software architecture. Study and transform data science prototypes. And you’ll have fun doing it.",ATSV- Lead Machine Learning Engineer,Bothell, WA
718,Google,"As a Software Engineer working on database systems, you will work on projects such as developing distributed database architecture, performance optimization,…","Software Engineer, Database Systems",Seattle, WA
719,Blue Origin,"As a Software Engineer, you will identify novel, robust solutions to automate data transfer, modeling, analysis, and processing so engineers can increase the…",Software Engineer - Engineering Data,Kent, WA
720,"Amazon Web Services, Inc.","Security, mobile applications, big data analysis, software testing, user interface design. Working as a team with other engineers who are obsessed with…",2020 Summer Systems Development Engineer Intern (SEA),Seattle, WA
721,Slalom Consulting,"The Data & Analytics practice at Slalom is a full-service data practice with competencies across information strategy, modern data architecture, data…",Cloud Data Engineer,Seattle, WA
722,Spaceflight Industries,Time series data and database experience. Work with software architects and constellation engineers to define satellite maintenance and control.,Software Development Engineer,Seattle, WA
723,King County,Project Control Engineer I - 717002. Assist with data reporting and visual management of performance metrics. This position is open to all qualified applicants.,Project Control Specialist (PCE I),Seattle, WA
724,"Vigor, LLC","Ability to define problems, collect data, establish facts and draw valid conclusions. The primary role of a Mechanical Project Engineer is to participate in the…",Project Engineer I - Marine,Seattle, WA
725,Microsoft,The Xbox Live SDK team is looking for creative engineers to innovate and craft software for our vibrant developer community. Do you enjoy playing games?,Software Engineer – Xbox Live SDK,Redmond, WA
726,GenScript,"We seek a software engineer who will work on all aspects of our custom applications, which we use for production, design, and data analysis.",Software Engineer,Bothell, WA
727,Aerojet Rocketdyne,"20% - Plan and conduct engine hot fire tests and analyze data. Aerojet Rocketdyne is seeking an Associate Project/Product Engineer to join our team in Redmond,…","Associate Engineer, Project/Product",Redmond, WA
728,Airbiquity Inc.,"We are rapidly expanding our data management and articulation capabilities. Familiarity with virtual networks, virtual machines, and hosted data services.","Sr. System Engineer- AWS, Linux",Seattle, WA
729,Varsity Tutors,"Understanding of OO design, algorithms, and data structures. Be effective in a team environment working with fellow engineers, product management, and design …",Senior Software Engineer,Seattle, WA
730,Intertek,"Communicate results with contractors, engineers and others. The Inspectors will support the Building and Construction business performing Construction Materials…",Construction/Engineering Technician II,Woodinville, WA
731,"Amazon.com Services, Inc.","Experience writing SQL, data modeling, data mining (SQL, ETL, data warehousing) and using databases in a business environment with complex datasets.",Support Engineer - Sustainability,Seattle, WA
732,"Triumph Group, Inc.","Implements any required design or data changes. Individuals record group activities and outcomes, ideas, data, and other information in personal design journals…",Design Engineer 1,Spokane, WA
733,Convoy,Experience with Tableau or other similar data visualization tool. The Data Science team is at the core of Convoy’s platform. You have the following experience:,Data Scientist - Supply Operations,Seattle, WA
734,Uber,"Our team owns the end-to-end experience which includes frontend, backend, operation tools, experimentation and data analysis pipeline.",Android Engineer - Premium/Rider Verticals (Seattle),Seattle, WA
735,Zymeworks Inc,"Independently leads data cleaning activities such as but not limited to Study Team data reviews, Non-system Edit Check Output review, SAE reconciliation, and…",Senior Clinical Data Associate (Vancouver or Seattle),Seattle, WA
736,Sentaca,"Analyze information using various methods and tools to expose patterns in data. Detect and analyze data abnormalities, unexpected trends, escalate any concerns…",Telecommunications Engineer,Seattle, WA
737,Facebook,"Experience with real world system building and data collection, including design, coding (C++) and evaluation (C++/Python). Education in the following fields:","Research Engineer, Computer Vision and Machine Perception (University Grad)",Redmond, WA
738,Facebook,"Work with data engineers to architect data and modeling pipelines. Plan, and be able to conduct as needed, end-to-end analyses, from data requirement gathering,…","Data Scientist, Analytics - Ads Manager",Seattle, WA
739,Unity Technologies,"Strong foundation in data structures, algorithms, and software design. Using our industry-leading game engine, we are creating a whole new line of products and…","Software Engineer Intern (AV - Simulation Visualization), AI@Unity",Bellevue, WA
740,Smith Technologies,"Experience in cloud data technologies (Azure preferred). We are looking for highly motivated, experienced and passionate SQL Database Engineers to help design,…",Database Engineer,Anacortes, WA
741,University of Washington,This Network Engineer has three primary roles: Experience as a lead network engineer in a major national or international production network environment.,NETWORK ENGINEER,Seattle, WA
742,Facebook,"Experience assessing, analyzing and resolving issues using data. Work closely with product managers, product designers, and partner engineers to lead or…","Global Operations Engineer, Business Integrity",Seattle, WA
743,AnswerIQ,Create and manage ML infrastructure and data pipeline; AnswerIQ is looking for Machine Learning Engineers to join our team.,Machine Learning Engineer,Bellevue, WA
744,AECOM,"Collects and analyzes data under the supervision of an experienced engineer. Creates designs, calculations, sketches, diagrams, schematic drawings, and final…",Civil or Environmental Engineer - Hydrology & Hydraluics,Seattle, WA
745,Snohomish County,"Gather, analyze, synthesize and evaluate a variety of data including statistical data. An Engineer in Training (EIT) certification is required for this position…",Engineer II (Design - Surface Water Management),Everett, WA
746,"Amazon.com Services, Inc.",We are looking for an experienced data engineer to support our service team: Experience in using SQL to analyze data in a database or data warehouse and a major…,Data Engineer - AWS,Seattle, WA
747,Amazon Services LLC,"5+ years in the analysis space as a Business Intelligence Engineer, Business Analyst, Data Engineer, or similar roles.",Business Intelligence Engineer,Seattle, WA
748,Microsoft,"Programming for circuit simulations, test-automation and data analysis, C#, C++, Matlab, Python, others. Crafting these devices involves a close partnership…",Senior Display Panel Engineer,Redmond, WA
749,Apptio,"Strong knowledge of data structures, algorithms, enterprise systems, asynchronous architectures, and object-oriented programming. What we want you to do:",Software Development Engineer I,Bellevue, WA
750,Pactera,"Experience with data analysis and reporting. 5-7 yr Experience developing web apps (Angular, C#, .Net).",Software Development Engineer,Redmond, WA
751,"AIM Aerospace, Inc.","We design, engineer and manufacture composite structures used in commercial aircraft interiors. Provide general warehouse assistance as needed in receiving,…",Driver 1st Shift,Auburn, WA
752,Humanix,Responsibilities of the Electrical Engineer: Requirements of the Electrical Engineer: Demonstrated ability to collaborate effectively with HW and SW development…,Electrical Engineer,Liberty Lake, WA
753,FinancialForce.com,"Experience with Database, Data Warehouse or Data Lake technologies required. Do you live and breathe data? Contribute to the Company’s data strategy and vision.",Software Engineer,Bellevue, WA
754,"Amazon.com Services, Inc.","ASQ -Certified Quality Engineer, Auditor, or Six Sigma Green / Black Belt. 7+ years’ experience using data to find root cause, develop solutions and implement…",Quality Engineer - Prime Air,Seattle, WA
755,Harborstone Credit Union,Knowledge of applicable data privacy practices and laws. Competence with testing tools and procedures for voice and data circuits.,Network Telecom Engineer,Lakewood, WA
756,Hexcel Corporation,"Ability to define problems, collect data, establish facts, and draw valid conclusions. Hexcel is currently seeking a Manufacturing Engineer I for our Burlington…",Manufacturing Engineer I,Burlington, WA
757,"Kyocera International, Inc.","Maintains statistical data and reports. Experience with big data analysis desirable. Experience with data analysis, including hypothesis testing, regression,…",Materials Engineer (Crystal Growth),Vancouver, WA
758,Likewise,Build data process pipelines for new and existing data sources. Work closely with the Data Science team to complete all data needs. Azure experience is a plus.,Big Data Engineer,Bellevue, WA
759,T-Mobile,"This is a 12-week paid learning experience with our army of project managers, web developers, and engineers, all working like a well-oiled machine to keep our…",2020 Technology Internship (IT/Cyber Security),Bellevue, WA
760,Logic20/20,You have experience in prototyping machine learning models on data from multiple data sources with many distinct attributes.,Machine Learning Engineer(s),Seattle, WA
761,Google,"Experience with Data Structures or Algorithms gathered from: You will also explore new approaches to automation, challenge the status-quo, and fundamentally…","Software Engineering Intern, MS, Summer 2020",Kirkland, WA
762,Pacific Northwest National Laboratory,The Detection Physics (DP) group focuses on the development of detection systems and data analysis techniques for a variety of missions ranging from fundamental…,Mechanical Engineer,Richland, WA
763,ConMet,Leads field data collection activities and coordinates data analysis and simulation efforts. Logging and analyzing data required. Five or more years preferred.,Electrical Engineer (Vehicle Applications),Vancouver, WA
764,Deloitte,Lead Security Engineer on Client side). Managing and providing knowledge transfer to Junior Cyber Security Engineers. 24/7 on-call support (as needed).,Cyber Risk Fusion Managed Services SIEM SOC Engineer,Seattle, WA
765,Softchoice,"Help Customers modernize data centers with open, software-defined platforms & solutions. As a Technical Sales Engineer you will work with Softchoice sales reps…",Technical Architect - Red Hat,Seattle, WA
766,Zillow Group,"The Data Engineering team, part of Zillow Group Analytics, processes Terabytes of data daily, and handles Petabytes of data overall. Small team = big impact.","Principal Software Engineer, Big Data",Seattle, WA
767,Dropbox,"Build data expertise and own data quality for various data flows. The Data Engineer is responsible for designing and developing robust, scalable solutions for…",Lead Data Engineer,Seattle, WA
768,Google,"Currently enrolled in a Bachelor's degree program in Human Computer Interaction, Cognitive Psychology, Information Science, Statistics, Data science, or related…","User Experience Research Intern, Summer 2020",Seattle, WA
769,"Amazon Web Services, Inc.",Computer Science fundamentals in data structures. The AWS Activate team is looking for Software Development Engineers who want to change the way we help…,Software Development Engineer I - AWS Activate,Seattle, WA
770,BOEING,"We are engineers and technicians. Project Management, Data Analysis, Statistical Concepts, Risk Assessment Methods, Process/Tooling Inspection, Knowledge of…",Boeing Summer 2020 Internship – Quality Engineering Intern,Everett, WA
771,BOEING,We are engineers and technicians. Provide technical data and develop documentation in accordance with requirements and system security processes and procedures…,Cybersecurity Specialist- Associate,Seattle, WA
772,Warner Bros Careers,"Experience testing audio/video data streaming. The successful candidate will work closely with cross-functional teams of engineers, creative, marketing, program…",QA Manager,Seattle, WA
773,"Amazon.com Services, Inc.",Data engineering fundamentals in data architecture. Data engineering fundamentals in data set design. The PAE Data team is a cross functional team of data…,Data Engineer II - Payment Acceptance & Experience,Seattle, WA
774,PACCAR,"Ability to understand and reverse-engineer existing scripts, and design new processes or reports based on provided data and input from engineers.",Powertrain Engineer - Script Developer,Mount Vernon, WA
775,WideOrbit,"This is an excellent opportunity to work with a team of smart, friendly engineers, and major media companies to transform the future of media and advertising.",Database Engineer,Lynnwood, WA
776,Varsity Tutors,"Understanding of OO design, algorithms, and data structures. Demonstrated experience with machine learning or big data processing is a bonus.",Principal Software Engineer,Seattle, WA
777,Renton Coil Spring,"Work with machinists, programmers and engineers and others to resolve machining and or drawing tolerance problems. Working knowledge of G Code.",Experienced CNC Programmer/ Set-Up,Renton, WA
778,Jobot,"Front End Engineer to join our team of engineers! Proficient in a broad range of front-end approaches and common UX patterns (e.g asynchronicity, data binding,…",Lead Frontend Architect - React Native/Startup/Wireframe/POC/Oversee + Strategize,Bellevue, WA
779,"Seagull Scientific, Inc.",Development of other hardware interfaces including weighing scales and other data acquisition devices. Seagull Scientific has always done one thingand done it…,Software Engineer - Printer & Hardware Interfaces,Bellevue, WA
780,Redfin,"Strong knowledge of CS fundamentals, algorithms, and data structures. We use data, beautiful software, and innovative design to put customers first at every…","Software Developer Intern (Summer 2020) - Seattle, WA | San Francisco, CA | Frisco, TX",Seattle, WA
781,Celgene,Identify computer systems controls to comply with local policies for data integrity and Part 11 compliance. The Computer Systems Validation Engineer I role will…,"Validation Engineer I, Computerized Equipment - Manufacturing",Bothell, WA
782,AECOM,Assist in generation of specifications and engineering data. AECOM has a future opportunity for an Electrical Engineer 1 contingent upon award of contract.,Electrical Engineer 1 - Contingent position,Richland, WA
783,Pierce County Washington,IT Software Engineer 1 or IT Software Engineer 2. The Software Engineer 2 is distinguished from other IT Software Engineers by performing a broad range of…,SOFTWARE ENGINEER 1/2 (DOQ),Tacoma, WA
784,NATC,"Provides support to other engineers and program managers. Analyzes all technical data including instrumentation, engineering drawings, and vehicle performance…",Automotive Engineer,Seattle, WA
785,"INNOVEX Environmental Management, Inc.","Environmental Engineer, Scientist, or Geologist *. Our Redmond office is currently seeking Engineers, Scientists, and/or Geologists to support our growing…","Environmental Engineer, Scientist, or Geologist",Redmond, WA
786,Puget Sound Energy,"Data Link, Pi Process Book, Pi Vision, PI Data Access, etc.). (3) Data reporting using various tools. Strong data analytics skills and expertise.",Application Developer - OSIsoft PI,Redmond, WA
787,Expedia Group,"You understand the concepts and steps involved when working real-world large data sets, from domain-specific problem understanding, data preparation, data…",Data Scientist I,Bellevue, WA
788,Facebook,"Experience with designing and implementing image quality test protocols, performing data analysis and generating reports.",Image Quality & Optical Test Engineer,Redmond, WA
789,XNOR.ai,"We expect our engineers to understand how deep learning works and our research scientists to be able to code. Xnor is a venture-funded startup, founded on award…",C/C++ Engineer,Seattle, WA
790,Ascent Services Group,"This stack starts with sensor data coming from doors, proximity, badges, lidar, and video. Next is the services that help us manage the large real time data and…",Software Engineer,Kirkland, WA
791,NATC,"The CAD Design Engineer works under the direct supervision of the Program Manager or Lead Project Engineer, supporting a variety of innovative developmental…",Computer Aided Design (CAD) Design Engineer II,Seattle, WA
792,Facebook,"Partner with expert research scientists, mechanical engineers, electrical engineers and other brilliant software minds to build cutting-edge prototypes and…",FRL Software Engineer – Graphics/Optics,Redmond, WA
793,"Transaction Network Services, Inc",As a Test Engineer you will be responsible for all elements of quality assurance in the development and deployment of Cequint products.,Test Engineer,Seattle, WA
794,"Amazon.com Services, Inc.","As an AWS DNS Support Engineer: On a “typical” day, support engineers might Dive Deep to root cause a customer issue, investigate and analyze service metrics,…",Support Engineer - AWS DNS,Seattle, WA
795,Jackson Contractor Group,Accumulate all necessary data for and prepare the monthly Owner Pay. Project Engineers work with the Project Managers and Superintendents on single or multiple…,Project Engineer,Walla Walla, WA
796,Facebook,"Machine learning, recommendation systems, pattern recognition, data mining or artificial intelligence. Facebook is seeking Machine Learning Engineers to join…","Software Engineer, Messenger",Seattle, WA
797,Symetra,"Lead data governance and guide all data schema/configuration changes. A Data Professional Certification (e.g., ICCP Certified Data Professional, BI Professional…",Sr Data Engineer,Bellevue, WA
798,City of Maple Valley,"Under the direction of the City Engineer, the Associate Engineer will manage the planning, development and implementation of a variety of Public Works programs…",Associate Engineer - Public Works,Maple Valley, WA
799,Blue Origin,"Knowledge of industry standards for material data analysis (e.g. Responsibilities include designing, collecting and statistically analyzing thermomechanical…",Materials & Processes Engineer - Engines,Kent, WA
800,"Ascent Aerospace,LLC",Receive project assignments from Engineering Manager or Senior Mechanical Engineer. Complete designs and analysis under the direction of Senior Mechanical…,Mechanical Engineering Intern,Bothell, WA
801,"Tyler Technologies, Inc.","As a Lead DevOps Engineer, you’ll be on a team of engineers whose mission it is to build and improve Tyler’s most critical cloud services.",Lead DevOps Engineer,Renton, WA
802,Wagstaff Inc.,Assist in the preparation of PLC and SCADA packages for projects in coordination with Project Managers and other engineers involved in the commissioning process…,Electrical Technician - TS,Spokane Valley, WA
803,BOEING,"Engineers on this team support a complex set of US and international customers, and are responsible for key capabilities such as weapons integration, sensor…",Mid Level Software Engineer,Kent, WA
804,BCS Data Center Operations,"The Data Center Building Engineer, Level 2 (DCE-2) conducts extensive hand-on operations and maintenance work in a data center and/or critical environment…",Data Center Building Engineer,Spokane, WA
805,"Amazon.com Services, Inc.","FlexSIM, Arena…) and data visualization and analytical applications (e.g. As an Industrial Engineer at Amazon Prime Air, you will be at the forefront enabling…",Prime Air - Industrial Engineer,Seattle, WA
806,Franklin Pierce School District,"Data resource and productivity tools. VMware Data Center Virtualization (Professional, Advanced Professional, or Design preferred).",Senior Systems Engineer,Tacoma, WA
807,JPMorgan Chase,"Advanced knowledge of application, data and infrastructure architecture disciplines. Experience assessing of data protection approaches, requirements, and…",Full Stack Software Engineer,Seattle, WA
808,Grab Taxi,"Software Engineer, Backend (User Data Platform, Data Insights). The Data Insights team, also known as the User Platform, owns the online real-time single source…","Sr. Software Engineer, Backend (Data Insights)",Bellevue, WA
809,Microsoft,"Crafting these devices involves a close partnership between hardware and software engineers, designers, and manufacturing.",Senior Display Engineer,Redmond, WA
810,"Amazon.com Services, Inc.","We build, maintain and vend base map data, road network data, map tiles, geocodes of addresses and time estimates for service as well as transit times.",Software Development Engineer - Maps Data,Bellevue, WA
811,Aerojet Rocketdyne,Conduct vibration testing of rocket hardware ensuring data collection and control methods are acceptable per customer specifications.,"Sr Engineer, Test",Redmond, WA
812,NVIDIA,"Collecting map data, working on storage systems, fusing and mining data, integrating into a cloud-based service. What We Need To See:",Computer Vision Intern - Autonomous Vehicles,Redmond, WA
813,NanoString,Must have experience analyzing data using statistical methods. The Senior Quality Engineer for New Product Development (NPD) will provide technical quality…,Senior Quality Engineer,Seattle, WA
814,Aerojet Rocketdyne,"Additional duties will include performing technical analyses, conceptualizing new product designs, establishing system requirements and specifications, planning…","Specialist, Component Product Engineer (Electric Propulsion)",Redmond, WA
815,Liberty Mutual Insurance,We are looking for a Senior Software Engineer to join our team of amazing engineers that are bringing new digital experiences to our Safeco insurance customers.,Senior Software Engineer,Seattle, WA
816,Walt Disney Direct-to-Consumer and International,"As a Software Engineer, you will assist and educate developers, PM/BA’s and system engineers within our business partners on the use of DTCI services and…",Software Engineer,Seattle, WA
817,Novo Nordisk,The Data Scientist reports to the Head of Digital Therapeutics Research and Data Science. Actively mentor more junior data scientists.,Data Scientist II Job,Seattle, WA
818,"Amazon.com Services, Inc.","We are now designing and building the next generation of ELB systems capable of handling terabytes of data per day, and growing from there.",Systems Engineer,Seattle, WA
819,Prokarma Inc.,Hands-on ability to manipulate data and build analytical data sets. Collaborate with data engineers to optimize the data platform to product the analysis…,Data Analyst,Seattle, WA
820,Grizzly Industrial,"We have an immediate opening for a Quality Control Engineer in our Bellingham, WA facility. Monitor customer/employee feedback about items in our existing…",QC Engineer,Washington State,
821,Moffatt & Nichol,Analyzing and interpreting scientific data. Assist other scientists and engineers with field visits and inspections and/or as assigned.,Environmental Scientist - Waterfront Projects - Junior Level,Seattle, WA
822,Socrata,"We are solving some pretty cool data problems. Our mission at Socrata, the Data & Insights Division of Tyler Technologies, is to help government use data more…",Software Test Engineer,Seattle, WA
