,company_name,job_summary,job_title,City,State
163,Premiere Solutions,"Works with Manufacturing Supervisors, Welding Engineers, Maintenance, Weld Fixture Repair,. Conducts experiments and tests and evaluates data to assist welding…",Robotic Weld Tech / Automotive Plant,Valley View, OH
164,"Tigerpoly Manufacturing, Inc., 6231 Enterprise Par...",? Determine effectiveness of Kaizen activities through data analysis and auditing. ? Perform root cause analysis / countermeasure analysis for customer claims…,Quality Engineer,Grove City, OH
165,Elyria & Hodge Foundries,We are currently searching for a Foundry Process Engineer to join our team of professionals at our Elyria Ohio site.,Foundry Process Engineer,Elyria, OH
166,Goodyear,Translate product needs to experimental data or design parameters. This position is responsible for development of projects with moderate complexity or working…,Staff Development Engineer,Akron, OH
167,John Carroll University,"The System Engineer will serve as a server and virtualization systems infrastructure engineer. Research, identify, test and verify system data, hardware, and…",Systems Engineer,University Heights, OH
168,Rand3D,"Knowledge of data management applications, such as Windchill, Enovia, Team Center, Smarteam, or similar. Technical Training Engineers work with many different…",Technical Training Engineer,Independence, OH
169,"Wiss, Janney, Elstner Associates","Ability to record data clearly and write passages for reports, letters, etc. Organize data and assist with research to facilitate analysis, problem solving, and…","2020 Petrography/Petrology Internship (full-time or part-time) Cleveland, OH",Cleveland, OH
170,Battelle,"Aid in the design and implementation of machine learning, data mining, data fusion, and data engineering techniques applied to cyber security problems.",Cyber Data Scientist I,Columbus, OH
171,Progress Rail Services Corp.,"Maintain records on work and modifications performed, and analyze data and report results; Progress Rail, a Caterpillar company, is an integrated rolling stock…",Service Engineer,Bellevue, OH
172,Chemstress Consultant Company,The Electrical Engineer II is responsible for gathering and analyzing technical data used to prepare detailed electrical engineering designs for client projects…,Electrical Engineer II,Akron, OH
173,"NCI Information Systems, Inc.",Deep experience with data modelling and analytics solution stacks. Provide Pre-Sales support through working closely with technical solutions engineers and…,AI Engineer,Columbus, OH
174,"Novolex Holdings, LLC","The process engineer is a part of the plant staff driven to identify, develop and deliver innovative solutions that improve process capability and production…",Process Engineer,Caldwell, OH
175,Procter and Gamble,"Our R&D Engineers are constantly learning, growing, and improving. Packaging Development Engineers develop creative packaging that is easy to use and looks…",Research and Development Engineer Internship,Cincinnati, OH
176,IEC Infrared Systems,Work with and enter information into an ERP system that centralizes data used by all. IEC is currently looking to fill a Mechanical Engineer position with a…,Mechanical Engineer,Middleburg Heights, OH
177,State of Ohio Jobs,"Define problems, collect data, establish facts & draw valid conclusions. These duties are illustrative only. Incumbents may perform some or all of these duties…",Software Development Engineer,Cleveland, OH
178,"Honda R&D Americas, Inc.","Analyze user research data to understand our customers’ needs and desires for infotainment systems (in vehicle displays, information, entertainment, controls,…",HUMAN FACTORS ENGINEER,Raymond, OH
179,Key Bank- Corporate,"Writes test step definitions, creates test data, enhances and normalizes Gherkin scripts, assist in triage of test results, set up tests for execution.",Software Development Engineer for Test - Quality Assurance Services,Brooklyn, OH
180,AECOM,Provides guidance to entry level engineers. Gathers and correlates basic engineering data using established and well-defined procedures.,Instrumentation and Controls Engineer,Cleveland, OH
181,BOEING,"The Boeing Defense, Space and Security, is seeking Entry-Level Mechanical Systems Design & Analysis Engineer (Level 1) in the Heath, OH area.",Entry-Level Mechanical Systems Design and Analysis Engineer,Heath, OH
182,Carlisle Companies,"Travel to customer locations to present technical data, support testing, and troubleshoot application issues. 3-5+ years of Applications Engineering experience.",Application Engineer,Solon, OH
183,Bridgestone,"Experience in strategic planning, consulting, project/program management, data and analytics, automotive, quality, product validation, or marketing.","Sr. Engineer, Strategic Planning",Akron, OH
184,Diebold Nixdorf,Properly handling company data and property. A Senior Data Development Engineer with Diebold Nixdorf’s Service Organization will contribute to the design and…,Senior Data Development Engineer,North Canton, OH
185,Insight Global,The Software Data Engineers will enhance the clients current Data Organization software and data applications with additional functionality and enhanced…,Data Engineer,Cincinnati, OH
186,Noom Inc.,"We use Django and React, with MySQL and PostgreSQL as the backing data store, but we’re always on the lookout for technologies that can make our job easier.",Sr Full Stack Engineer (Remote),United States,
187,"Alps Electric (North America), Inc.","Prepare PPAP documentation for line readiness verification, CPK/ PPK verification and equipment capability validation GR&R continues and discrete data …",Field Quality Engineer,Dublin, OH
188,Aleris,"Decison Making - Ability to interpret and diagnose problems, accumulate significant data, seek contributions, sort data, and initiate actions to prevent or…","Engineer, Mechanical-II",Uhrichsville, OH
189,Hillrom,"Collect data, analyze, and present to customers to demonstrate program and consulting success. Ability to collaborate with Project Managers, Implementation…",Clinical Consultant,Cleveland, OH
190,Insight Global,"This person will be responsible for their substation, gathering data andupdating models. Experience finding and exporting drawings in a database.",Entry Level Electrical Engineer,Westlake, OH
191,Procter and Gamble,"Our R&D Engineers are constantly learning, growing, and improving. Packaging Development Engineers develop creative packaging that is easy to use and looks…",P&G STEM RELAUNCH - Research and Development Engineer (BS/MS),Cincinnati, OH
192,Federal Reserve Bank of Cleveland,"Electronics, data, and life-safety systems; Electronics and data wiring systems; Assists Operations Engineers with maintaining and operating complex mechanical…",Hourly,Cleveland, OH
193,SCB,"R&D Engineer, Design Engineer, Test Engineer. The Most Qualified R&D Engineer... Are you an experienced Research and Development Engineer?",Research and Development Engineer,Cincinnati, OH
194,Tissa Software,"Embedded real-time software engineering (requirements analysis, design, testing), data structures, algorithms, and C++ language.",Firmware Engineer - C++ Developer,Mayfield Heights, OH
195,ArtiFlex Manufacturing,"The CI Engineer will report directly to the CI Manager. Plan, schedule, and conduct effective meetings to gather data, update status, and broadcast critical…",Continuous Improvement Engineer,Wooster, OH
196,Ericson Manufacturing,"Record production data such labor time and quantities using ERP system. Ericson Manufacturing engineers and manufactures temporary power, lighting and safety…",Core Assembler,Willoughby, OH
197,Energizer,"Researches, gathers, and compiles data from several sources. Administrative Associate provides administrative support to the Value Stream Manager and Quality…",Sr. Administrative Associate,Garrettsville, OH
198,ERT,The Software Engineer (R&D Tester) will work in an Agile environment testing ERT’s new best-in-class Imaging Management Solution.,Software Engineer (R&D Tester),Cleveland, OH
199,Röchling Group,"The Automotive division designs and engineers components and system solutions in the fields of aerodynamics, propulsion and new mobility. A job at Full time.",HR Admin,Akron, OH
200,Team Ray Technologies,"Team Ray Technologies, LLC is an engineering firm that provides premier automation design and integration, data transformation services, and custom software…",Controls Engineer (Inexperienced),Huron, OH
201,Consumer Goods Company with Matlen Silver,"Data discovery, data modelling and ad hoc data loads, collection of data from various systems using different data transfer techniques, understanding of data…",Big Data Engineer,Cincinnati, OH
202,Insight Global,"This person will be responsible for their substation, gathering data and updating models. The candidate will be working with a team of electrical engineers and…",Electrical Engineer,Westlake, OH
203,NAI Ohio Equities,Must compile all construction close-out data and documentation and organize into an operational facility as top priority. HVAC certifications are a must.,Chief Building Engineer,Columbus, OH
204,EWI,"Familiarity with data acquisition systems, sensor feedback, and controls. Support lower-level engineers with research, lab work, and developmental activities.",Additive Manufacturing Engineer,Columbus, OH
